trade_date,0
20170103,
20170104,
20170105,
20170106,
20170109,
20170110,
20170111,
20170112,
20170113,
20170116,
20170117,
20170118,
20170119,
20170120,
20170123,
20170124,
20170125,
20170126,
20170203,
20170206,
20170207,
20170208,
20170209,
20170210,
20170213,
20170214,
20170215,
20170216,
20170217,
20170220,
20170221,
20170222,
20170223,
20170224,
20170227,
20170228,
20170301,
20170302,
20170303,
20170306,
20170307,
20170308,
20170309,
20170310,
20170313,
20170314,
20170315,
20170316,
20170317,
20170320,
20170321,
20170322,
20170323,
20170324,
20170327,
20170328,
20170329,
20170330,
20170331,
20170405,
20170406,
20170407,
20170410,
20170411,
20170412,
20170413,
20170414,
20170417,
20170418,
20170419,
20170420,
20170421,
20170424,
20170425,
20170426,
20170427,
20170428,
20170502,
20170503,0.05792162874299233
20170504,-0.16034735914579468
20170505,-0.0950103156896471
20170508,-0.05274403342791635
20170509,0.076245477120344
20170510,0.3064900556395155
20170511,0.39631073647800175
20170512,0.3590351287111364
20170515,0.20061867900400954
20170516,1.1702764353639992
20170517,1.090883440285415
20170518,1.112817637308921
20170519,1.267252784398957
20170522,1.2864502270128213
20170523,1.1199376869700455
20170524,1.3909171170609582
20170525,1.3801167623124104
20170526,1.0353865837357754
20170531,1.2207948598654383
20170601,1.8073067957266853
20170602,2.553063754132134
20170605,2.495030291673069
20170606,2.2704148283404124
20170607,2.505959936574104
20170608,2.0328213933059986
20170609,1.5014054457573405
20170612,1.6330117650737552
20170613,1.860262380463224
20170614,1.7704801870729103
20170615,1.598639777685451
20170616,1.4709823510784894
20170619,1.4137935563612691
20170620,1.2681630441252019
20170621,1.1119467512846748
20170622,0.9629305065789144
20170623,0.7249295539327975
20170626,0.7377101600191258
20170627,0.5213298990382637
20170628,0.2358961668519668
20170629,-0.7506570041790258
20170630,-1.4779326770833752
20170703,-1.396106947615731
20170704,-1.3385605146723025
20170705,-2.0663665481349653
20170706,-2.0518706175187784
20170707,-1.9838820077286259
20170710,-1.427604499030684
20170711,-1.645013687766055
20170712,-1.5585535267326593
20170713,-2.4324351711716568
20170714,-1.9157509979280105
20170717,1.3796841957249508
20170718,1.7898860094881268
20170719,1.9690797314877462
20170720,1.6847197877519948
20170721,1.562316655668788
20170724,1.3960681292610366
20170725,1.368318831292854
20170726,1.311026237541883
20170727,2.8480882438865907
20170728,2.627893770755639
20170731,2.3690073712501025
20170801,2.243306931559223
20170802,2.0949260820588154
20170803,2.0320360932896913
20170804,1.9586544858783577
20170807,1.678923632813312
20170808,1.593433709145295
20170809,1.5441484495002928
20170810,1.4901452410755254
20170811,1.2600253675433062
20170814,-0.2473253020749543
20170815,-0.3111679242310165
20170816,-0.12222551991379942
20170817,-0.10879606485550856
20170818,-0.08125377573023757
20170821,-0.10220496641855177
20170822,0.0213543101526867
20170823,0.017190608427529057
20170824,-1.1079825776939056
20170825,-1.0511894277818012
20170828,-0.8517702148245592
20170829,-0.7066165166156724
20170830,-0.7997582009588263
20170831,-0.7887195475157014
20170901,-0.8490367905342401
20170904,-0.7842134298467811
20170905,-0.7657238564597385
20170906,-0.6370470445322146
20170907,-0.5497087825733363
20170908,-0.46647192077575395
20170911,-1.0137862129392252
20170912,-0.7725094670858288
20170913,-1.0977485504793136
20170914,-1.086915857144784
20170915,-1.0594198031215205
20170918,-0.9938531127481154
20170919,-0.8447319241589786
20170920,-0.8049351684557399
20170921,-0.6168426909741666
20170922,-0.7357324527667853
20170925,-0.714498457444952
20170926,-0.7715580404397877
20170927,-0.6851672387892717
20170928,-0.7192489122608573
20170929,-0.9106008275376017
20171009,-1.0685809889368771
20171010,-0.9489940308618333
20171011,-1.0930187909455122
20171012,-1.1750417726540776
20171013,-0.8186332454651123
20171016,-0.2936570134470342
20171017,-0.37218444437413156
20171018,-0.3489881835037152
20171019,-0.33847131964030064
20171020,-0.07903614602851311
20171023,-0.04336305655560256
20171024,-0.1602866029141243
20171025,-0.21042734011337713
20171026,-0.3882905184789356
20171027,-0.258348513040767
20171030,0.4487131791922784
20171031,0.6117537018248176
20171101,0.5613081141650856
20171102,0.8523170051464356
20171103,0.9272696401248947
20171106,1.1371713354427408
20171107,1.1218867412067086
20171108,1.2459755450933798
20171109,1.6596180016382451
20171110,1.3508931991084443
20171113,0.18862019220133497
20171114,0.3097225507926801
20171115,0.6576849261755203
20171116,0.6381179690781458
20171117,1.1499358588492503
20171120,1.7180553031486892
20171121,1.7158445856361004
20171122,1.5953759883402348
20171123,2.2883320641129146
20171124,2.0997366308765897
20171127,0.9132207641842055
20171128,1.4687181625330694
20171129,1.397622622846716
20171130,1.0640399389011126
20171201,1.5647571179821487
20171204,1.46788816283164
20171205,1.921044371102522
20171206,1.9725982301339517
20171207,1.6673700733783001
20171208,1.6436918312952835
20171211,1.681200821992418
20171212,1.6233205170707232
20171213,1.3667706204010208
20171214,1.3766225893106345
20171215,0.6977680726302302
20171218,0.16036358277730495
20171219,0.22717244127042083
20171220,0.3642264354454856
20171221,-0.49386403981278304
20171222,-0.46695004383624983
20171225,-0.07404855864235269
20171226,-0.8850047386233852
20171227,-0.9037940464008
20171228,-0.9500612291417577
20171229,-1.8733348982820608
20180102,-1.8760686415790102
20180103,-1.9634052447650292
20180104,-2.362186181025499
20180105,-2.377487141117792
20180108,-2.475457604328906
20180109,-2.478032828072611
20180110,-2.3640655352406617
20180111,-2.0961022688918467
20180112,-1.8095271022988646
20180115,-0.6061640405645777
20180116,-0.5992201167458068
20180117,-0.5450609675962528
20180118,-0.676499546958057
20180119,-0.7531436227197134
20180122,0.4046037553617542
20180123,0.0005545198401878085
20180124,1.4260302399911617
20180125,1.3592115783375835
20180126,1.325706227613316
20180129,1.2985099927020254
20180130,1.3461351046186971
20180131,1.3777971835822305
20180201,1.8302973112038248
20180202,1.9556354915394003
20180205,1.926858067458497
20180206,2.5864982800397276
20180207,2.4274911130873917
20180208,2.4970220547084603
20180209,2.2679812839958444
20180212,2.036383343406964
20180213,1.9924929861826042
20180214,1.8808423708360509
20180222,1.8389932446441
20180223,1.7627413017036535
20180226,1.6746350107518961
20180227,1.6349897856379343
20180228,1.1130102697768478
20180301,1.3233851936523675
20180302,1.2951945531418745
20180305,1.2722766239987813
20180306,1.2144901065884757
20180307,1.0411570198300895
20180308,0.6556636186325763
20180309,1.1391463134604185
20180312,1.105599629449849
20180313,0.35849150447128164
20180314,0.3749622036405165
20180315,0.27459397001454505
20180316,0.48486293068030406
20180319,0.25437943393354884
20180320,0.21133378645795653
20180321,0.5681392664540896
20180322,0.6262825285352396
20180323,0.9627530611510705
20180326,1.4416368010050524
20180327,1.563747609123375
20180328,1.4707502896463367
20180329,1.273638595880854
20180330,1.384123187665961
20180402,1.4142629117494205
20180403,1.3565525359323696
20180404,1.577167064269347
20180409,1.5376009542136593
20180410,1.0367596884660568
20180411,1.0271495020823544
20180412,1.0216009580476584
20180413,0.9877117365331204
20180416,0.9673015876769974
20180417,1.4857689970393975
20180418,1.5477192684422079
20180419,1.3719397147729961
20180420,1.3637469966726965
20180423,1.50810545965674
20180424,1.7724852338810102
20180425,0.6488974880179036
20180426,0.37769983204766094
20180427,0.28485642842924797
20180502,0.2428570811882532
20180503,-0.003993169425454493
20180504,-0.054270904014354734
20180507,0.314269134167118
20180508,-0.1334805050528408
20180509,-0.20316581934762346
20180510,-0.22725731331688873
20180511,-0.021205896474375988
20180514,-0.03843851238384048
20180515,-0.0007680838172017304
20180516,-0.09429872724406556
20180517,-1.2094021903990186
20180518,-1.4189654192309626
20180521,-1.3306255865857761
20180522,-1.8086386147300269
20180523,-1.920313503175245
20180524,-2.848773985130674
20180525,-2.3104276532332997
20180528,-2.4831670476010084
20180529,-2.3353276087313697
20180530,-2.087590445171536
20180531,-2.452551995006123
20180601,-2.292738797381813
20180604,-2.6392087219000544
20180605,-1.9829930370656144
20180606,-1.908706631347944
20180607,-1.810542561967709
20180608,-1.829187135026159
20180611,-1.762893634682882
20180612,-1.6798620273415839
20180613,-1.5253130886954152
20180614,-1.5065750065467465
20180615,-1.2632634736839508
20180619,-0.6108531174992862
20180620,-0.4720075741574152
20180621,-0.2265876597824384
20180622,0.32753867020751104
20180625,0.27202582651200297
20180626,0.9376256524343087
20180627,0.9391338930241692
20180628,0.897444802826695
20180629,1.4210669735870856
20180702,1.4313532597141208
20180703,1.4900665927520091
20180704,1.3714483435880402
20180705,1.3999332991787392
20180706,1.3746045289012139
20180709,1.4226653453184044
20180710,1.4104419812868016
20180711,1.3348083440173222
20180712,1.5153280658046742
20180713,1.488154430320873
20180716,1.2830447288151214
20180717,0.6521407078870028
20180718,0.7305836920715411
20180719,0.3873024214112046
20180720,0.22343602411122576
20180723,0.17371255512557285
20180724,-0.21970267877864935
20180725,-0.25199810517689597
20180726,-0.08683836472778514
20180727,-0.5657762181621683
20180730,-0.44646278405651907
20180731,-0.5303159904930796
20180801,-0.5795704876620399
20180802,-0.4469360002981562
20180803,-0.31069958441064566
20180806,-0.3304770364705526
20180807,-0.01948579830515787
20180808,0.09767972398508974
20180809,0.29293729079484454
20180810,0.30936711881584883
20180813,0.5767641284967016
20180814,0.564502107122345
20180815,0.7743767657264079
20180816,0.7987702754318262
20180817,0.8775785589610425
20180820,0.771702250278405
20180821,0.7978355073870986
20180822,0.7788176646718703
20180823,0.7668307931389137
20180824,0.7315579137213574
20180827,0.805300363076404
20180828,0.782457516315658
20180829,0.6749776539179898
20180830,0.6109511113568178
20180831,0.5132544234663364
20180903,0.3563933005861376
20180904,0.13908863057374674
20180905,-0.004948647652857222
20180906,-0.7512943774228834
20180907,-0.8322554266089477
20180910,-0.8472110099465936
20180911,-0.8697913080905519
20180912,-1.388374039987023
20180913,-1.483614762128577
20180914,-1.6700859808593695
20180917,-1.7907106351883884
20180918,-1.4972812487826122
20180919,-1.2840600547478351
20180920,-1.3436353170484834
20180921,-1.1524113003312835
20180925,-1.5344799589354365
20180926,-1.464790134744499
20180927,-1.2607668058286252
20180928,-1.3098275147437084
20181008,-1.041930503068739
20181009,-1.0456609511459514
20181010,-1.2041251622098863
20181011,-0.7115286892567612
20181012,-0.5368534136895204
20181015,-0.4180819357887625
20181016,-0.6995332973692879
20181017,-0.7123539162136301
20181018,-0.6821038802061797
20181019,1.8041847272598595
20181022,2.376224333824202
20181023,2.40476261470819
20181024,2.0928722843713676
20181025,2.150048247435543
20181026,2.201958945329216
20181029,2.0345885172798015
20181030,2.0447334447008334
20181031,1.9629679180286883
20181101,1.7825578327446971
20181102,1.7750596612202716
20181105,1.5316248114967297
20181106,1.4270046824142968
20181107,1.3587548862066325
20181108,1.1923643718540666
20181109,1.1381711002872559
20181112,1.3291935304057234
20181113,1.1507814162121874
20181114,1.11879590376263
20181115,1.0648778876170082
20181116,0.1487420678360868
20181119,-0.3858311140929861
20181120,-0.3373867234728308
20181121,-0.3082628300396839
20181122,-0.4643142550569975
20181123,-0.013332735676088479
20181126,-0.07445816130649485
20181127,-0.15133545834983117
20181128,0.017935146101736837
20181129,0.38181949310225227
20181130,0.36731677582452327
20181203,0.3657375767826109
20181204,0.3883342453444493
20181205,0.40798391705391673
20181206,0.3072430533055961
20181207,0.2830755491502262
20181210,-0.22994074477089863
20181211,-0.48081845948772856
20181212,-0.4826622331460032
20181213,-0.6649927760730653
20181214,-0.3965255724248532
20181217,-0.42271696180122165
20181218,-0.6236702995429376
20181219,-0.6146793700652583
20181220,-0.6066844369356896
20181221,-1.2902988327722476
20181224,-1.1627514486166717
20181225,-1.1717113686055776
20181226,-1.4430171248092345
20181227,-1.5181577472795114
20181228,-1.7131736388227923
20190102,-1.5831611464962674
20190103,-1.6424529273129649
20190104,-0.8282278557511503
20190107,-0.8856499660872222
20190108,-0.8829866241314362
20190109,-0.8843645097403391
20190110,-0.9251250601816239
20190111,-0.93271720161718
20190114,-0.9435545524136587
20190115,-0.922927148743105
20190116,-0.8938567213362659
20190117,-0.8071251498989872
20190118,-0.891537832623626
20190121,-0.8499204951318606
20190122,-0.6930415500896139
20190123,-0.7845725063290997
20190124,-0.6864738634497192
20190125,-0.7081283516788142
20190128,-1.0863819847426972
20190129,-0.9499526329554892
20190130,-1.1037342263882228
20190131,-1.175804964374838
20190201,-1.4065993845277307
20190211,-0.9977911039683294
20190212,-0.9128749708887639
20190213,-0.7357090994613668
20190214,-0.7938245700769196
20190215,-0.6687201559118129
20190218,-0.08110126666099622
20190219,-0.11600581149332001
20190220,-0.09393210905727144
20190221,-0.33440011027259625
20190222,0.5252191145016729
20190225,1.259189961852181
20190226,1.0587282907012452
20190227,1.4483719692357486
20190228,1.4235863747538005
20190301,1.406221020875401
20190304,1.1775297349729692
20190305,1.2530183920085463
20190306,1.0054230735479837
20190307,1.133647599798673
20190308,0.8907336673799651
20190311,1.092139376884649
20190312,1.1485810731435249
20190313,2.5672697869323837
20190314,2.4883458927771063
20190315,2.2676022615810996
20190318,1.6940182052709807
20190319,1.4587988521951631
20190320,1.4190340482004613
20190321,1.380939363953197
20190322,0.7010868246803664
20190325,-0.24024760269257756
20190326,0.6318631512572886
20190327,0.35882210817193116
20190328,0.31704112348232816
20190329,1.0533505772801042
20190401,1.460967856470068
20190402,0.776507401492604
20190403,0.9079516648086247
20190404,0.9517528515115379
20190408,1.4437721328279836
20190409,0.7547790818611494
20190410,0.6692737225647568
20190411,0.11563918840823148
20190412,0.09442098225035735
20190415,0.8974034826680043
20190416,1.3930177594181243
20190417,1.354777404419964
20190418,1.3295705502528161
20190419,1.2536170327920446
20190422,1.4339875707076037
20190423,1.4202100848838468
20190424,0.822253201961785
20190425,1.3458429828550211
20190426,1.2829871930659789
20190429,0.7217113545023508
20190430,-0.09754409942380182
20190506,0.3951730171962953
20190507,0.001406497423042809
20190508,0.31524243879943636
20190509,-0.0801441585245264
20190510,0.7455083274268383
20190513,0.7260674597510612
20190514,0.3540965782582637
20190515,0.5199713471535667
20190516,-0.6843475060814381
20190517,-0.6012285164114529
20190520,-0.6971561638252914
20190521,-0.36220527310420925
20190522,-0.5913899008304663
20190523,-0.4739889639047134
20190524,-0.5072316873339128
20190527,0.1804542674595755
20190528,-0.8120441429628147
20190529,-0.7921356604159755
20190530,-1.5566274349077425
20190531,-1.5098332181858085
20190603,-2.590455944692554
20190604,-2.3632379467037703
20190605,-2.316688547076224
20190606,-1.864902162856715
20190610,-2.956270989542846
20190611,-0.7553255232993502
20190612,-0.7147520803570118
20190613,-0.9008270616697704
20190614,-0.5976036799431169
20190617,-2.2673724891559117
20190618,-2.10381864188636
20190619,-1.9045462162532227
20190620,-1.1358145537033213
20190621,-1.6456471790085698
20190624,-1.5526086945808535
20190625,-2.2673841059652755
20190626,-1.9689212879623028
20190627,-1.7844356717124845
20190628,-1.705580706929028
20190701,-1.4162561269323186
20190702,-1.5310659509908602
20190703,-1.4343378601602608
20190704,-1.4370711982052966
20190705,-1.7338605271655367
20190708,-0.8835450435443172
20190709,-2.3958761103180706
20190710,-2.265209500841135
20190711,-2.121993225587447
20190712,-2.2601690060497948
20190715,-1.756179367295997
20190716,-1.7099138604246165
20190717,-1.972229459522589
20190718,-2.2701670545126453
20190719,-2.1418523036117163
20190722,-1.7351382992485398
20190723,-1.560099891042072
20190724,-1.5448979988505103
20190725,-1.4966167572028635
20190726,-1.4622831978433724
20190729,-1.5920929583645067
20190730,-1.4259795353874898
20190731,-1.420700176510236
20190801,-1.4661993781643665
20190802,-1.329292962731394
20190805,-1.8378766374095472
20190806,-1.7836021106755466
20190807,-1.6139839944965773
20190808,-1.6274080790798675
20190809,-1.361152168461831
20190812,-1.3289763781203352
20190813,-1.2852619038211561
20190814,-1.2311520666377929
20190815,-0.4137540885524248
20190816,-0.37363321338815486
20190819,-0.3206614332447401
20190820,-0.09789043147752789
20190821,-0.07601650348234028
20190822,-0.0647244473298928
20190823,-0.037150561247775625
20190826,-0.0222955118550225
20190827,-0.0420674582237576
20190828,-0.01897440804794447
20190829,0.05474219658876571
20190830,0.1885119827539357
20190902,0.4745170011350597
20190903,0.5224737631844771
20190904,0.283765708851203
20190905,0.32794117630377206
20190906,-0.037599388275356464
20190909,0.015795680500022755
20190910,0.21628419956650363
20190911,0.7363696169419375
20190912,-0.40342489393325504
20190916,-0.33430977721268557
20190917,-0.8729523405309717
20190918,-1.0390032976367993
20190919,-0.8459735010067786
20190920,-0.7875259291532813
20190923,-0.5857315480837455
20190924,-0.5155955989752153
20190925,-0.42835320994297504
20190926,0.7524077468038444
20190927,0.9427030970372903
20190930,1.249310902977797
20191008,-0.3862228990408586
20191009,-0.2293440063740247
20191010,0.599188819569903
20191011,0.5185140174599069
20191014,0.49239162062343694
20191015,-0.4663012774952191
20191016,-0.45900267960212726
20191017,-0.8175715316697884
20191018,-0.7739477964306375
20191021,-0.765453069740184
20191022,-1.0794578801615977
20191023,-0.8865448994163643
20191024,-1.2474266969136734
20191025,-0.7368763865176027
20191028,-0.5623935976386287
20191029,-0.6628044964850655
20191030,-0.7457766978315824
20191031,-2.0816597607987957
20191101,-1.639771319663028
20191104,-2.1632281119033085
20191105,-2.317236580413027
20191106,-2.238436438414797
20191107,-2.7946569841734763
20191108,-2.5797006036318635
20191111,-1.992289830696772
20191112,-2.1760819239883635
20191113,-1.922899511228115
20191114,-1.767175474888378
20191115,-1.6730962969908982
20191118,-1.6266216217881717
20191119,-0.34093516747359304
20191120,-0.46573307090628363
20191121,-0.4266468044442959
20191122,0.379585698865952
20191125,0.4172436867435378
20191126,0.3440507954662084
20191127,0.3627507635695502
20191128,0.302970737664004
20191129,0.026894410325736366
20191202,0.020824484793730835
20191203,0.07390795354139544
20191204,0.13366264163565691
20191205,0.7019884104987694
20191206,0.7473771151282754
20191209,0.4907212891989918
20191210,0.8046080653901063
20191211,0.942801074081005
20191212,0.9410942210060533
20191213,0.8597549917605722
20191216,0.9587409797151886
20191217,-0.39544973859897015
20191218,-0.4777367218608943
20191219,-0.45819363452718115
20191220,-1.303325243138846
20191223,-1.1400094495189865
20191224,-0.6245167037837839
20191225,-0.4511995161790419
20191226,-0.4650049984610615
20191227,0.45198212313546493
20191230,0.8121513244967075
20191231,0.7726374748460162
20200102,0.7933074400988793
20200103,0.29283697024186356
20200106,0.5088480646665724
20200107,0.27884271414552214
20200108,0.11945964008793429
20200109,0.15643192758788466
20200110,0.30648184654878263
20200113,0.3818229055944248
20200114,0.5602939478596365
20200115,0.4471439161061239
20200116,0.37006123801515767
20200117,0.3773257271314772
20200120,0.495800650229604
20200121,0.23834905315961455
20200122,0.7296283956559804
20200123,1.7501595941457788
20200203,1.8889133388467132
20200204,3.484466880706002
20200205,3.0952094985428213
20200206,3.7088206498622807
20200207,3.4317218623969548
20200210,3.0868949043129006
20200211,3.0614800336474226
20200212,3.1280931881115612
20200213,2.869456568976963
20200214,2.6681669244131436
20200217,2.5113924050071676
20200218,2.355912085335697
20200219,2.4865831195334667
20200220,2.341644624532386
20200221,2.205776756370782
20200224,2.026529014758673
20200225,2.1007560136170293
20200226,2.540828274056534
20200227,2.376612954013991
20200228,2.182519364680914
20200302,2.0520756220244083
20200303,1.4990117094092312
20200304,1.4205199244069497
20200305,0.955113006719835
20200306,0.9070052423235142
20200309,1.1412874762090712
20200310,1.3365662331990364
20200311,1.2837005213836192
20200312,1.2651549050221553
20200313,1.7950291374939689
20200316,2.45886488231464
20200317,2.3047140396209453
20200318,2.275130588374203
20200319,2.0657872618169524
20200320,1.8809979140929678
20200323,1.715977073988762
20200324,1.3115861825563813
20200325,1.1943701188530742
20200326,1.1844202770146628
20200327,1.2047913752103518
20200330,1.1235761406918843
20200331,1.0869170049892078
20200401,1.0346098415219622
20200402,1.3041914772522696
20200403,1.2256422648114034
20200407,1.1428663949837496
20200408,0.8077345418780194
20200409,0.7122596249777207
20200410,0.76105848312553
20200413,-0.0064731989457684404
20200414,-0.7669809018226738
20200415,-0.8334610174009409
20200416,-1.1088307445574477
20200417,-1.1483134071479122
20200420,-1.1879657470963434
20200421,-1.3221006704716163
20200422,-1.2640876984933265
20200423,-1.2914786981500028
20200424,-1.2601445759945584
20200427,-1.6216681494289171
20200428,-1.6771718677557432
20200429,-1.705820161476913
20200430,-1.6991941583882777
20200506,-1.723698066186743
20200507,-1.669984066048295
20200508,-1.6444508626835073
20200511,-1.4022722601905895
20200512,-1.3727167712279689
20200513,-1.601106087644678
20200514,-1.5306210209059177
20200515,-1.708171707700709
20200518,-1.6383179630840605
20200519,-1.7079317588475882
20200520,-1.527584705454728
20200521,-1.4179514941649034
20200522,-1.114101894155846
20200525,-1.2119998282633235
20200526,-1.0388528399198267
20200527,-0.9557114265235698
20200528,-0.928798893533942
20200529,-0.8581273398592973
20200601,-0.6017625667800035
20200602,-0.5964313694989297
20200603,-0.9290426753272368
20200604,-0.9124419962521267
20200605,-0.8591772461204296
20200608,-0.860655860594109
20200609,-0.8031448354632826
20200610,-0.8127013496136342
20200611,-0.7873487096380242
20200612,-0.4718425104938602
20200615,-0.46515816086495365
20200616,-0.43567802097172215
20200617,-0.4972303995177355
20200618,-0.5481709826017437
20200619,-0.6736431668096629
20200622,-0.6401426819009517
20200623,-0.6636314181433443
20200624,-0.8684124602350567
20200629,-0.9001121556024534
20200630,-0.7762336349587642
20200701,-0.846946144187413
20200702,-0.9396343434960757
20200703,-0.981643324637639
20200706,-0.7479888908450638
20200707,-0.6923334251799131
20200708,-1.1082888155287705
20200709,-0.2890269627706493
20200710,-0.2644085846851623
20200713,0.6038185575900059
20200714,0.6360987001239462
20200715,1.9817422550867647
20200716,5.309967748437162
20200717,4.342254073666348
20200720,3.770654498795174
20200721,3.203657639889863
20200722,2.9532099483124394
20200723,2.838854221319511
20200724,3.636935949090729
20200727,3.237111726879186
20200728,2.8825254269186353
20200729,2.932704400372999
20200730,2.772072890752647
20200731,2.6012010545629645
20200803,2.355115599994575
20200804,2.234818379987038
20200805,2.0771812570809307
20200806,1.8465641110656301
20200807,1.7939728118736493
20200810,1.4353565100869796
20200811,1.4253235569220974
20200812,1.3712694300554527
20200813,0.7993694693745704
20200814,0.8528384611573376
20200817,0.8303177480583933
20200818,0.759260009309781
20200819,0.8753153270290666
20200820,0.655293492267722
20200821,0.12760801930787793
20200824,0.14310327582716612
20200825,0.14914720511419752
20200826,-0.3511218114148903
20200827,-0.3000805834230673
20200828,-0.2673275851394285
20200831,-0.3028896385230161
20200901,-0.27204271666486834
20200902,-0.3447946603877022
20200903,-0.4737067786276097
20200904,-0.4828834802497923
20200907,-0.20770335933846557
20200908,-0.3000661512795509
20200909,-0.14910471635714395
20200910,-0.06805824025831478
20200911,-0.014379366305420613
20200914,-0.038169057222081755
20200915,-0.03851776718447353
20200916,-0.3205026638272793
20200917,-0.3339149680776323
20200918,-0.31292608320152004
20200921,-0.3129803221175579
20200922,-0.36578472920074295
20200923,-0.46027659314947955
20200924,-0.5110725455989064
20200925,-0.7966530426310214
20200928,-0.8796911035939086
20200929,-0.9420313764928147
20200930,-1.0070326037127932
20201009,-0.8690778889167368
20201012,-0.7120864276024093
20201013,-1.165395359513393
20201014,-1.1808411138452823
20201015,-1.611212098915054
20201016,-1.8680194835695634
20201019,-1.7444196807311805
20201020,-1.5237092460271187
20201021,-1.3538147818370658
20201022,-1.4173938714151977
20201023,-0.9401878378823542
20201026,-0.934284527583431
20201027,-0.918103548013472
20201028,-0.831136512664834
20201029,-0.6607061304511023
